"FSC-A","FSC-H","FSC-W","SSC-A","SSC-B-A","SSC-B-H","SSC-B-W","SSC-H","SSC-W","Comp-APC-A :: OVA-Tet","Comp-APC-Fire 750-A :: CD3","Comp-APC-Fire 810-A :: CD4","Comp-Alexa Fluor 488-A :: TCF1","Comp-Alexa Fluor 532-A :: CD8","Comp-Alexa Fluor 700-A :: CD101","Comp-BV421-A :: Tbet","Comp-BV510-A :: CD62L","Comp-BV570-A :: CD44","Comp-BV605-A :: CD45.1","Comp-BV650-A :: CX3CR1","Comp-BV711-A :: CD45.2","Comp-BV785-A :: CD69","Comp-CellTrace Violet-A :: CTV","Comp-PE-A :: Ly108","Comp-PE-Cy7-A :: EOMES","Comp-PE-Dazzle594-A :: PD1","Comp-PerCP-eFluor 710-A :: TIM3","Comp-Zombie NIR-A :: Viability","Time"
713,540,193,160,85,51,245,114,205,429,426,235,616,649,541,370,313,719,375,324,703,555,299,570,444,653,314,242,495
173,144,176,143,74,62,175,127,165,304,465,212,509,541,594,324,283,640,347,509,709,449,261,268,402,629,380,174,497
376,313,176,146,72,51,207,118,181,333,543,362,565,623,558,417,218,800,498,589,703,550,276,472,512,725,473,259,498
348,280,182,117,63,48,194,100,172,590,456,270,636,572,481,495,295,681,351,566,646,257,270,616,407,533,377,259,502
302,262,169,169,97,71,199,140,176,276,437,232,586,525,527,386,265,685,349,421,738,562,272,539,469,628,376,215,502
319,273,171,132,73,58,184,115,167,272,414,225,550,463,509,351,260,694,272,302,697,443,397,176,465,654,292,194,505
335,242,203,204,107,88,178,176,170,341,466,236,541,468,501,583,287,703,337,502,717,404,262,501,420,561,341,208,506
550,453,178,172,102,86,173,152,166,351,430,429,400,639,549,279,240,750,517,428,702,451,279,517,382,699,569,252,507
546,446,179,147,95,74,187,127,170,535,421,272,342,629,473,310,304,758,508,448,653,522,284,423,360,641,513,281,509
531,443,176,149,80,61,191,125,174,397,432,248,645,582,517,404,296,669,375,346,682,533,451,479,424,647,329,225,514
490,419,171,100,53,44,175,88,166,669,469,270,544,596,472,408,288,631,342,287,590,304,294,410,433,612,315,280,520
317,247,188,152,72,58,180,133,166,387,493,291,561,666,507,405,278,750,388,371,627,460,285,589,512,719,345,249,524
298,232,188,161,89,70,185,133,177,283,499,295,580,432,563,391,266,730,478,344,716,612,287,565,485,555,396,382,529
377,313,176,150,86,69,181,129,169,291,443,257,584,597,550,565,295,710,368,281,746,490,335,187,516,633,409,210,530
444,350,186,186,89,66,198,155,175,425,424,209,589,625,496,458,303,700,320,305,695,462,311,569,447,662,347,234,534
300,210,209,146,74,59,184,120,178,332,613,379,552,664,610,345,222,768,462,784,651,454,294,531,456,714,266,225,535
550,463,174,120,59,47,184,106,166,517,432,266,327,410,450,322,375,706,425,538,606,367,294,317,335,315,403,239,535
336,284,173,207,110,87,185,174,174,296,545,279,575,545,587,286,250,736,476,458,760,617,318,270,466,678,458,182,537
466,386,177,134,63,52,178,121,162,573,458,277,627,529,443,461,289,675,272,365,612,285,280,613,388,501,324,254,539
376,302,182,108,56,43,192,91,175,398,611,427,574,537,567,362,271,645,410,508,666,532,366,532,544,654,390,234,540
446,373,175,137,79,66,176,119,167,348,421,225,570,587,528,352,297,707,363,494,712,439,309,302,519,650,387,207,543
546,426,188,126,66,49,196,106,175,289,396,264,579,659,595,400,282,665,413,500,665,466,317,501,416,678,412,231,544
486,375,190,199,105,75,207,162,180,301,432,254,601,591,533,392,293,656,329,412,726,378,303,286,460,593,373,189,544
563,478,172,146,82,62,195,122,174,283,413,228,551,571,540,289,286,690,382,292,710,424,284,317,419,660,348,207,544
595,473,184,184,100,69,212,147,183,282,427,244,375,543,522,359,336,790,492,231,685,459,292,572,337,574,489,281,545
322,271,174,120,73,57,188,103,171,401,508,212,577,535,524,517,266,687,356,307,713,267,297,599,433,489,326,185,547
452,353,188,170,92,70,192,136,183,294,412,235,568,549,513,452,328,637,303,302,693,372,279,234,535,489,323,199,550
488,421,170,158,92,73,184,137,170,411,450,225,663,636,558,392,283,652,411,307,714,558,396,646,521,684,324,196,550
491,416,173,125,68,51,197,103,176,292,420,236,573,514,512,351,297,622,320,316,705,488,325,391,418,587,271,202,553
394,320,180,112,55,40,205,89,184,288,404,231,535,532,470,326,292,646,389,470,656,385,278,407,417,646,293,232,554
351,292,176,132,77,63,178,114,169,472,483,248,569,520,539,331,360,734,380,342,676,538,482,230,406,650,312,228,558
417,356,172,152,80,62,192,128,173,282,423,255,546,579,569,393,262,697,357,338,699,613,343,543,468,621,319,203,561
329,268,180,176,101,77,192,145,178,451,494,281,573,673,538,354,279,791,510,516,726,518,275,605,458,650,423,303,565
550,461,175,158,81,67,178,140,165,420,416,313,270,546,482,316,270,675,444,297,676,613,299,500,337,498,450,225,571
399,290,202,201,114,86,193,163,181,307,450,197,543,607,528,479,288,727,391,524,720,400,266,343,447,631,366,201,576
376,312,176,156,77,67,170,140,163,289,434,220,555,534,511,457,297,659,387,355,707,274,273,490,456,678,355,216,578
469,412,167,88,55,45,179,78,166,578,419,354,564,533,518,322,277,707,380,484,648,245,296,646,348,591,382,251,580
410,326,184,164,89,63,209,129,186,353,426,229,548,617,544,345,295,716,375,483,688,408,275,285,421,631,276,243,582
510,425,176,124,75,56,197,104,175,339,415,251,380,623,536,287,308,716,491,313,706,635,533,409,385,622,349,225,582
485,386,184,153,81,56,210,123,182,546,500,269,598,486,481,461,308,660,325,384,589,254,310,522,474,561,311,274,587
340,259,192,174,86,65,196,142,179,372,611,417,553,598,550,327,241,740,443,586,685,474,302,492,472,666,496,234,596
538,404,195,153,88,66,196,123,182,457,408,252,381,630,496,303,321,752,453,257,674,441,319,649,343,679,498,276,597
625,504,182,131,86,70,179,114,169,316,465,214,511,602,574,282,330,773,428,247,701,484,606,505,365,662,263,202,600
259,217,175,149,86,68,184,127,170,300,600,429,508,585,589,295,250,679,409,535,721,521,283,281,473,665,475,186,601
295,244,177,146,64,51,186,126,169,300,491,277,634,558,574,321,265,672,348,404,639,483,362,463,414,620,313,241,603
229,168,200,146,89,59,220,115,186,276,624,405,455,418,533,355,272,687,375,435,672,528,283,172,416,522,380,192,605
326,252,190,169,94,77,179,147,168,314,450,229,568,534,493,436,288,648,360,439,660,423,297,260,486,642,283,222,605
553,459,176,142,85,65,191,119,173,579,468,246,561,593,463,353,284,707,332,414,655,266,301,658,397,594,356,238,606
551,462,175,161,94,71,193,136,174,284,439,267,487,565,511,345,263,767,461,288,695,577,294,555,457,690,483,273,606
727,572,186,187,111,79,205,151,181,411,428,240,543,680,562,372,274,778,473,306,654,572,397,646,475,707,336,303,608
535,409,192,171,109,69,231,127,197,312,425,346,594,614,517,371,309,710,402,287,696,474,294,480,440,666,403,253,609
540,433,183,179,92,68,198,149,177,332,457,214,370,637,552,318,288,757,489,329,720,594,289,424,380,645,436,224,610
640,485,194,197,100,71,206,156,184,345,444,320,419,682,522,346,282,806,489,175,716,516,259,477,408,726,513,287,613
436,338,189,167,95,71,194,137,178,434,463,212,583,528,521,386,302,593,349,293,717,525,361,279,496,609,347,190,616
604,482,184,157,88,66,196,130,177,368,411,391,352,624,482,264,289,727,452,559,718,586,291,508,360,604,514,383,620
355,297,175,130,63,49,188,112,170,278,419,241,609,497,551,305,252,649,309,331,726,555,395,524,447,615,311,436,622
424,334,186,149,88,67,193,125,174,378,426,243,590,595,589,445,281,713,482,360,694,494,305,428,441,698,305,287,623
484,401,177,105,59,49,175,93,166,341,471,254,336,538,429,304,280,681,456,629,663,401,305,604,284,365,446,288,626
295,236,184,149,78,58,199,119,183,286,446,252,595,428,505,347,306,609,359,323,707,545,628,509,493,544,331,218,627
504,402,184,166,97,77,184,139,175,576,431,295,588,665,516,491,285,700,473,231,695,576,291,656,472,659,510,267,627
409,338,177,127,66,49,197,107,173,281,397,248,687,396,525,501,312,651,339,291,736,272,629,520,557,645,328,281,629
511,425,176,96,50,42,173,85,164,405,401,243,568,618,515,334,295,700,382,261,669,471,264,370,371,568,272,231,630
233,167,205,100,56,40,205,74,198,291,562,394,516,547,542,338,255,632,408,746,598,520,387,313,423,615,314,262,631
293,224,191,143,87,57,223,109,191,336,406,255,559,561,510,375,303,665,336,283,664,347,297,220,465,582,317,237,636
519,431,176,120,69,57,176,106,166,572,421,283,360,593,428,312,317,670,369,466,578,273,278,588,312,524,371,254,638
301,247,178,134,64,50,189,116,170,287,496,255,546,460,522,260,269,493,287,636,702,492,445,331,393,629,350,242,638
665,519,188,162,88,67,192,137,173,362,408,243,535,630,529,375,338,758,468,330,694,577,290,627,430,655,349,237,643
535,457,172,131,79,62,187,112,171,491,462,264,546,481,482,388,313,719,328,285,665,665,626,345,375,483,349,246,649
282,215,192,166,92,74,182,145,167,431,503,329,537,412,454,414,307,600,412,488,610,502,272,508,421,562,362,318,650
296,238,182,187,111,72,226,146,188,525,465,253,522,681,576,384,264,710,466,683,711,517,295,536,454,660,405,232,651
315,236,196,162,78,61,187,137,173,486,586,366,592,586,567,393,274,705,442,555,651,477,291,315,458,667,278,251,657
339,275,180,126,64,52,179,111,166,324,404,255,497,381,526,451,266,634,281,328,722,638,272,376,477,286,314,242,660
457,379,177,157,86,72,175,138,167,425,465,252,535,474,423,410,521,680,324,303,642,459,535,564,380,308,266,244,663
549,440,183,130,65,47,203,106,181,400,411,258,346,532,489,317,308,702,386,286,686,625,343,282,361,550,471,247,665
349,248,206,141,91,71,186,119,173,278,411,290,531,518,511,391,279,684,421,388,704,324,274,489,447,644,356,207,669
606,472,188,205,123,84,215,161,186,273,456,276,551,567,510,492,281,771,488,300,708,516,278,631,452,626,497,258,671
301,230,191,93,50,34,218,72,188,296,567,329,580,611,530,336,275,745,396,708,655,562,341,494,488,643,365,262,672
620,498,183,166,87,69,186,144,169,600,439,298,388,500,488,334,334,668,326,475,648,386,295,461,341,531,391,246,676
549,437,184,168,77,60,189,143,172,329,446,226,670,561,528,417,305,667,351,278,668,456,398,627,507,608,273,224,677
231,180,188,107,64,49,191,88,177,290,560,327,538,584,583,296,253,675,331,619,746,539,278,277,462,491,413,202,680
478,400,175,141,73,59,184,123,169,527,404,262,366,580,504,302,332,701,373,248,645,408,325,695,375,575,310,241,684
484,400,177,129,85,68,183,111,170,328,402,251,302,601,528,306,292,768,457,292,676,606,303,246,312,643,514,262,686
665,506,192,173,113,84,198,140,181,403,438,256,407,625,524,346,283,788,481,261,714,652,260,284,401,654,557,278,686
584,488,176,115,77,60,186,98,171,313,460,300,355,508,410,290,340,691,328,341,631,421,274,563,350,277,469,269,688
346,264,192,175,107,79,199,141,181,387,423,253,562,588,474,392,286,722,454,301,696,492,286,521,418,656,332,240,689
347,266,191,193,97,72,196,159,177,299,599,297,549,466,590,332,278,634,358,533,701,507,431,319,505,630,413,182,691
503,298,247,180,97,51,278,110,240,270,608,378,571,537,583,373,285,706,455,830,735,473,312,414,551,672,381,261,693
515,432,175,133,80,60,194,112,174,278,411,291,309,559,485,273,270,682,445,364,681,468,292,500,346,710,507,268,694
363,300,178,126,75,62,179,110,168,593,500,285,677,480,470,475,278,710,418,373,649,288,277,627,425,535,332,232,694
331,252,192,162,76,56,200,132,180,354,637,398,572,612,607,321,247,711,425,636,670,489,287,600,413,686,376,280,696
552,470,172,142,77,60,187,122,171,395,418,226,565,605,479,355,296,672,349,576,657,397,303,536,435,619,295,218,696
390,338,169,115,69,54,186,96,175,300,417,246,592,519,517,321,275,608,335,301,691,392,354,523,399,568,271,216,707
385,315,179,192,102,78,190,162,173,339,447,285,577,587,528,510,273,649,397,349,738,364,302,520,472,658,458,229,711
377,286,193,166,92,60,224,122,200,366,428,233,561,582,558,336,265,692,428,361,694,382,288,418,404,683,353,238,712
319,240,195,171,85,63,197,144,175,276,423,326,586,484,550,501,283,689,432,336,731,471,275,492,441,590,399,344,716
447,375,174,168,79,62,186,145,170,278,444,284,552,533,428,385,292,674,467,383,672,541,301,558,423,608,484,272,717
441,375,172,126,72,56,187,110,168,367,447,267,471,395,488,354,294,697,398,388,676,537,256,496,412,453,292,235,718
536,449,175,148,85,64,193,124,175,408,418,267,522,576,486,417,292,758,395,286,673,446,303,430,432,583,466,288,719
577,456,186,154,79,60,190,128,176,472,408,236,585,645,414,482,305,731,440,369,624,305,307,463,488,650,547,239,723
524,421,182,149,83,63,193,122,178,302,409,237,540,652,492,344,275,758,358,264,651,496,296,600,425,722,455,241,725
442,383,169,112,59,52,165,103,158,617,470,329,471,574,399,313,309,627,302,302,598,272,288,579,292,587,349,328,726
690,509,199,186,94,67,206,150,181,384,420,222,383,670,510,324,279,766,526,252,696,604,310,702,377,684,537,262,729
546,446,180,106,63,48,191,90,172,276,397,281,352,537,488,311,308,706,380,278,685,606,426,650,322,561,300,266,731
457,386,174,139,67,51,192,118,172,503,436,290,564,608,444,353,258,778,451,254,687,579,301,594,393,665,522,287,732
252,211,175,132,72,54,196,108,180,385,641,408,533,460,590,344,276,664,337,597,693,429,284,400,509,568,370,181,736
376,320,172,158,87,63,200,129,180,290,415,249,533,511,500,372,286,672,386,416,706,397,275,323,498,670,363,200,737
377,298,185,160,90,76,173,142,165,280,448,197,625,524,544,352,274,664,370,346,718,426,301,408,492,612,347,184,737
516,426,178,181,93,72,189,153,174,363,440,239,588,543,506,323,283,618,340,320,724,574,361,442,441,587,424,229,739
403,318,186,203,117,89,191,167,178,363,451,238,538,574,538,513,280,773,517,275,710,670,287,614,465,621,468,264,748
653,509,188,149,94,69,202,121,180,319,413,220,380,647,498,306,332,733,425,260,676,599,579,589,356,635,487,234,750
264,207,186,148,90,68,194,125,173,279,435,237,544,407,523,385,283,614,319,327,713,539,617,539,457,581,314,267,750
280,235,175,116,55,42,194,94,182,287,470,234,521,446,519,344,282,621,407,418,694,495,293,409,433,565,372,271,752
434,315,202,195,112,87,189,163,174,386,438,223,648,559,531,373,328,658,361,407,706,570,619,583,519,613,330,204,753
381,331,169,199,121,95,187,170,171,279,503,344,522,455,594,405,268,565,424,495,705,304,306,506,536,533,420,484,753
385,297,190,182,105,75,204,136,197,224,422,275,591,586,412,491,254,748,403,698,672,519,286,635,447,603,464,449,754
270,235,169,62,38,32,177,54,165,622,620,286,526,512,527,273,261,596,301,607,681,310,280,574,378,517,389,422,754
270,222,178,123,64,53,174,107,167,316,404,236,518,538,438,455,294,652,301,318,642,438,292,535,393,469,403,237,754
498,414,176,84,49,39,185,71,172,382,445,222,479,432,484,330,286,674,318,312,672,559,360,505,340,281,252,238,755
350,257,199,198,91,65,206,159,182,282,617,381,552,477,586,325,286,665,333,647,727,537,303,345,497,600,401,197,757
291,253,168,105,64,52,178,93,166,429,628,416,530,624,589,326,259,693,404,649,672,366,279,333,429,660,416,276,758
332,274,177,105,68,55,181,92,168,320,608,412,539,553,549,327,279,664,371,604,650,561,361,170,420,649,321,282,759
205,178,169,142,86,75,168,133,157,286,465,248,442,393,546,284,314,570,301,397,663,505,302,357,396,546,292,296,763
392,321,179,108,61,50,177,94,168,375,441,276,633,505,512,472,268,683,346,371,696,381,292,593,404,629,401,245,764
550,458,176,132,71,58,181,117,166,273,436,276,351,419,508,295,304,743,474,269,681,711,675,582,345,606,447,253,764
505,433,171,111,63,53,173,100,162,601,468,299,554,575,456,393,310,669,353,321,631,238,269,473,351,545,305,251,765
414,358,169,109,58,47,179,96,166,433,421,225,511,517,446,318,292,683,364,411,620,414,280,447,366,528,250,236,767
369,307,176,209,115,79,214,162,188,437,535,223,559,642,569,323,221,752,437,307,763,495,291,433,470,680,549,218,767
455,381,175,99,50,38,190,86,168,347,425,269,567,472,477,458,303,695,342,302,676,609,327,264,435,448,328,236,770
376,289,191,173,93,71,191,145,174,274,433,259,524,502,529,353,261,722,411,492,728,462,286,382,434,653,396,233,771
186,164,166,98,45,38,172,89,161,402,615,384,561,435,580,304,262,625,327,476,645,494,349,526,430,563,378,218,774
293,231,186,121,66,47,208,95,186,274,616,312,476,647,585,308,248,741,457,660,705,510,300,311,443,653,342,204,777
478,381,184,201,101,74,200,164,180,293,430,213,569,444,549,359,287,712,402,382,702,526,293,366,455,629,332,204,778
252,189,195,192,96,71,200,159,177,493,584,319,536,663,563,352,233,756,363,606,712,482,366,393,439,694,484,215,778
406,326,182,141,89,73,179,125,164,341,416,260,686,575,525,441,318,662,331,355,694,595,427,269,475,460,326,217,783
595,474,184,174,88,70,183,148,172,433,454,226,333,588,501,327,429,735,376,257,651,648,712,257,382,621,250,251,787
494,416,174,136,71,58,180,120,166,423,405,265,324,437,467,300,300,678,271,336,644,488,288,476,310,379,258,236,790
448,384,171,138,72,61,173,125,162,421,434,281,575,435,497,413,310,722,401,312,655,416,319,293,419,638,323,251,791
319,251,186,152,70,52,197,129,173,293,582,306,557,615,581,323,255,673,373,625,746,441,288,489,476,671,419,193,792
445,372,175,137,75,59,186,117,173,280,431,243,527,408,507,340,269,770,408,278,691,664,408,307,345,580,451,313,793
628,497,185,179,103,78,193,149,176,340,422,211,614,622,545,415,306,728,416,405,665,526,341,276,445,675,280,224,802
231,173,195,166,92,62,218,132,184,293,441,220,600,454,529,362,300,618,298,307,711,444,337,520,547,576,344,223,803
613,426,211,159,83,58,209,122,190,332,417,224,631,668,536,328,310,653,420,243,670,424,332,665,452,687,349,412,806
302,233,190,156,76,47,237,112,203,419,612,343,547,597,566,364,242,746,453,747,682,504,304,586,579,662,390,261,806
385,311,181,122,60,48,182,105,169,275,411,323,547,496,551,510,267,666,481,421,744,571,264,442,493,585,427,248,808
292,240,178,148,98,84,171,133,162,305,410,261,609,537,502,315,293,654,371,331,654,481,403,381,390,651,324,241,808
288,229,184,161,89,60,217,126,188,300,432,222,561,534,502,541,275,709,280,284,707,510,308,502,515,658,380,384,810
546,449,178,177,93,71,190,149,173,284,416,226,579,545,524,390,299,610,336,360,706,471,307,248,564,616,310,248,811
355,261,200,148,86,63,198,112,193,284,408,249,580,507,556,465,273,624,328,398,725,504,283,227,453,674,360,191,813
556,466,175,140,87,66,194,117,175,280,407,235,601,481,532,384,324,567,329,300,713,628,715,217,567,503,326,201,815
602,486,181,147,90,69,190,129,168,552,416,240,453,655,508,307,343,698,440,503,651,402,440,437,379,659,292,233,819
446,371,176,154,101,77,191,130,174,301,415,272,351,616,509,296,295,686,429,264,688,535,291,593,351,653,482,251,820
312,234,196,160,79,59,196,131,179,265,605,346,578,570,583,333,226,689,422,738,740,497,294,298,534,668,395,367,824
300,222,199,174,117,86,199,140,182,286,609,337,531,429,562,359,266,591,339,803,670,525,313,319,471,587,396,399,824
659,498,194,197,106,76,204,160,181,277,449,219,675,489,531,478,307,731,380,413,719,389,278,339,483,637,336,199,824
318,256,182,114,56,44,186,98,170,342,420,241,583,492,513,479,280,667,331,373,687,210,289,610,475,591,435,225,826
381,320,174,81,55,41,196,67,176,576,518,236,653,526,497,374,260,628,365,389,611,276,291,569,446,527,296,242,826
235,187,184,101,55,47,174,91,163,270,537,292,443,551,557,313,229,661,407,649,715,492,291,485,457,672,408,198,827
447,319,205,182,101,70,210,146,183,280,429,228,509,586,522,396,279,706,414,509,719,380,274,461,420,683,361,203,832
344,291,173,171,84,72,171,152,165,284,486,205,489,497,551,297,266,678,287,398,735,450,260,309,429,378,371,182,838
489,408,176,121,73,54,196,100,177,478,400,231,303,557,492,299,310,709,393,360,664,560,320,601,333,527,372,248,838
452,360,184,132,71,59,177,115,167,380,407,245,549,553,490,521,287,664,367,288,703,601,271,564,429,591,412,263,840
393,341,169,127,59,50,174,114,163,496,476,230,512,506,406,339,295,637,333,279,643,239,269,419,326,456,348,229,842
559,465,176,145,78,64,180,125,170,387,406,261,569,548,490,398,320,709,447,276,680,619,300,482,436,577,468,259,842
218,178,179,188,106,81,192,160,172,272,615,422,580,521,568,354,252,759,403,600,680,471,270,439,549,688,530,240,843
438,372,172,154,82,69,175,134,168,353,458,225,608,582,550,436,279,731,354,563,662,537,298,592,472,631,330,191,845
260,209,182,139,74,53,207,110,185,472,492,214,589,573,555,417,267,714,395,339,734,522,283,629,433,574,444,217,846
412,331,182,129,74,59,183,111,170,439,418,255,623,562,427,484,284,689,340,270,618,310,289,603,416,606,389,262,846
217,164,193,161,75,59,186,139,170,312,542,263,555,470,578,340,256,712,408,417,712,573,309,566,453,541,402,368,847
414,331,183,131,72,59,179,114,168,315,432,246,557,440,505,502,292,693,418,383,691,520,294,542,372,455,348,224,847
229,196,171,61,27,23,173,55,161,332,529,313,429,536,541,316,239,687,420,724,670,430,278,533,416,659,312,217,849
324,263,181,112,71,58,178,97,169,372,411,254,614,507,430,515,267,640,352,319,654,574,294,492,447,500,386,253,852
632,499,186,178,116,89,191,147,177,294,422,247,347,560,502,307,327,736,459,304,701,567,279,488,346,643,566,247,855
226,189,175,73,43,33,192,61,175,279,427,254,427,372,511,309,270,467,323,680,646,373,281,344,402,459,292,279,855
333,242,201,194,96,65,214,154,185,366,428,342,602,670,559,480,289,723,412,334,682,435,298,532,498,676,393,275,857
309,265,170,130,62,49,185,112,169,336,405,219,541,504,561,389,282,686,280,423,694,410,275,365,437,568,297,216,865
394,319,181,155,84,67,185,131,172,273,609,378,551,405,581,340,273,735,401,477,705,543,295,387,471,655,449,259,868
552,451,179,122,63,52,179,108,165,615,454,297,384,453,461,311,300,688,397,321,615,254,304,657,325,569,400,247,869
664,524,186,141,74,54,202,116,177,323,402,226,368,600,475,333,357,747,439,251,657,568,469,631,374,561,429,316,870
349,265,193,165,92,73,186,142,170,361,423,213,643,595,614,369,302,690,353,271,678,477,500,529,441,597,296,197,876
387,306,185,200,108,78,205,161,182,372,428,226,614,679,510,571,285,753,409,545,691,397,291,405,489,694,336,245,877
360,292,181,150,77,60,187,131,168,276,452,267,547,450,541,394,265,677,375,465,687,449,323,337,482,616,351,220,878
385,323,174,141,74,55,195,114,182,287,408,244,530,551,512,412,293,694,348,290,699,339,289,316,493,587,350,198,879
406,332,179,162,97,81,176,143,166,286,430,223,589,516,540,359,272,638,403,532,720,354,302,383,531,615,344,218,880
563,460,179,145,71,57,183,124,170,332,427,237,584,612,519,416,297,680,388,492,692,421,294,331,411,657,322,200,887
237,180,193,120,53,43,178,106,166,297,425,221,493,605,498,326,287,730,305,346,687,531,271,492,428,588,298,198,899
433,347,183,153,78,53,217,117,192,466,416,236,629,622,491,519,278,730,358,282,671,382,326,608,483,688,274,298,900
668,518,189,167,106,86,181,139,177,288,416,392,430,621,510,309,395,761,471,244,681,670,678,541,372,653,471,258,905
587,471,183,156,94,76,180,135,170,282,435,233,657,529,587,306,346,677,427,464,708,581,541,515,449,678,312,185,905
239,186,188,150,85,71,176,124,177,325,439,208,448,590,607,300,267,657,364,382,706,491,290,247,402,627,284,195,906
273,230,173,129,71,51,203,104,181,361,434,228,502,610,492,332,288,714,323,315,685,451,269,352,384,489,330,234,911
350,278,184,199,106,71,217,154,189,526,529,264,582,638,555,471,226,752,521,446,755,516,274,475,484,698,439,270,914
355,292,178,133,83,63,192,112,173,318,413,255,555,543,569,285,317,644,313,494,682,450,299,198,409,621,294,260,916
370,307,177,148,82,60,199,118,183,423,541,280,602,471,533,552,296,685,360,340,712,384,286,624,514,573,390,335,917
664,496,196,170,89,51,254,114,219,427,451,251,581,742,602,345,233,740,431,224,727,384,316,536,473,760,576,255,918
546,431,186,116,70,55,186,100,169,278,437,244,605,424,611,312,323,651,324,310,718,558,658,280,467,644,276,205,922
488,388,184,184,91,67,200,153,176,422,460,235,560,607,553,492,263,747,419,359,747,554,263,511,518,685,434,230,932
468,359,191,194,112,85,193,163,174,415,442,306,616,580,527,452,335,719,399,277,693,525,269,466,444,651,318,236,936
477,391,179,162,100,73,200,133,179,370,428,385,549,551,500,487,273,766,399,454,674,396,263,485,506,642,477,253,943
422,371,167,110,59,46,187,92,175,279,404,260,550,436,510,321,292,596,349,441,675,357,293,340,479,626,374,219,944
184,144,187,183,91,68,196,151,178,272,558,325,566,593,553,312,228,743,281,577,736,544,266,516,517,706,513,206,944
540,444,178,168,91,73,184,145,169,566,418,256,351,580,450,279,287,666,341,522,640,262,308,474,344,537,318,264,945
381,355,157,128,75,64,174,113,165,272,408,239,557,468,524,357,274,649,386,380,709,497,351,276,455,675,309,209,948
306,240,186,215,104,74,204,173,182,440,617,399,574,636,596,397,275,755,410,552,653,509,322,507,562,723,401,230,950
331,243,199,158,89,69,190,134,173,295,440,234,573,633,516,450,280,683,374,301,703,474,294,350,458,645,384,315,951
522,427,179,168,88,69,186,143,172,452,414,393,482,587,493,423,255,774,463,283,672,651,328,505,442,625,501,323,952
556,443,184,157,83,68,179,137,167,423,424,237,554,640,511,299,269,669,438,538,709,364,300,534,386,695,458,243,954
251,217,169,122,74,58,189,104,171,325,602,415,517,432,590,337,284,592,397,514,603,402,309,606,442,479,403,274,955
520,432,176,109,53,40,196,92,174,291,399,223,484,552,475,310,270,672,311,278,716,627,295,491,353,447,474,237,955
337,274,180,170,104,83,184,146,170,562,428,293,584,587,494,396,270,677,363,289,684,653,301,581,434,396,343,249,956
617,486,186,145,71,57,180,128,165,344,410,272,399,548,481,311,314,732,389,258,683,593,328,495,337,540,380,254,958
318,266,175,186,107,85,184,162,168,307,425,267,566,567,556,320,284,737,394,281,743,539,363,270,457,677,321,260,959
648,507,187,172,108,79,202,136,185,384,417,268,430,625,485,319,265,797,507,302,698,560,289,654,383,691,564,306,965
591,488,177,168,98,77,186,141,174,282,425,305,369,546,542,345,308,755,483,293,687,573,279,448,406,634,482,309,965
568,459,181,195,116,98,173,175,163,402,424,241,555,620,496,399,302,702,357,268,694,512,285,420,425,544,401,249,967
297,226,192,187,103,80,189,155,176,391,423,211,566,621,489,421,306,726,366,356,682,496,288,675,412,640,413,255,968
416,313,195,206,104,77,196,169,179,321,626,414,612,628,612,363,269,735,395,521,709,560,364,682,500,681,417,239,969
417,309,197,115,58,44,192,92,183,288,395,241,548,596,497,473,268,717,330,495,726,412,288,535,512,645,361,189,971
327,277,173,146,72,58,181,125,171,284,429,198,499,551,540,328,257,675,379,564,729,517,289,397,424,675,286,176,972
436,360,178,166,98,70,206,131,185,460,437,253,598,545,465,416,300,691,354,424,666,342,295,410,536,630,345,257,973
388,310,183,116,59,45,190,99,171,282,400,310,633,520,522,486,279,673,438,297,674,545,282,625,460,600,345,253,974
485,385,185,175,94,69,197,145,177,267,419,317,514,509,470,491,286,750,423,490,651,433,278,201,433,655,392,230,975
355,251,207,153,85,48,262,104,217,370,554,321,580,538,518,357,232,606,410,827,568,437,294,367,528,568,264,473,978
384,337,167,135,84,67,184,118,168,280,414,230,539,522,507,386,277,625,357,476,708,425,291,379,486,619,329,205,979
579,469,181,137,86,66,190,115,173,361,406,244,340,405,482,317,309,711,398,614,659,476,268,420,315,408,407,255,979
551,453,178,143,80,65,178,126,167,680,460,270,542,606,517,375,301,721,342,323,617,286,293,643,414,523,311,241,983
543,438,182,200,106,85,183,173,169,287,440,188,549,580,501,354,287,759,493,304,699,633,303,644,425,602,426,283,983
282,238,173,111,67,53,185,97,168,279,600,393,488,537,562,287,264,678,349,524,703,592,341,453,451,527,392,183,984
361,291,182,189,91,73,183,162,171,309,518,194,577,557,574,558,230,673,311,532,754,523,300,441,489,683,406,268,989
455,373,179,124,81,65,183,105,172,309,452,289,539,476,505,503,287,723,398,299,697,469,304,525,432,461,379,211,990
256,201,187,216,111,83,197,179,177,364,558,329,573,644,574,422,249,745,385,509,698,521,287,393,484,717,357,219,990
303,225,198,181,98,75,190,151,176,305,563,337,618,567,575,365,259,711,430,472,717,599,378,567,533,684,424,224,991
514,443,170,133,74,62,176,116,168,335,410,252,539,436,491,412,296,713,456,295,673,539,290,508,438,339,381,291,992
275,236,171,151,98,77,185,131,169,315,472,276,530,611,568,308,282,708,442,621,709,526,289,422,417,665,329,293,993
622,517,176,115,70,57,181,101,166,385,392,248,543,559,538,323,317,714,433,304,646,531,446,531,379,605,306,238,995
